chr	Pos_hg19	Strand	Transcript	Gene	UsedSite	Expression_Average_(%)	Expression_Average_(read)	nbSamp	MES	SSF	bp_pos	bp_zsc	BPP_class	ss_dist	svm_scr	SVM_class	branchpoint_dist	branchpoint_prob	branchpoint_class	LB_pos	LB_score	LB_class	RNABPS_pos	RNABPS_score	RNABPS_class	Cum_class
chr2	47769221	+	NM_000251	MSH2	0				6.71	85.25	28	4.52	No	27	1.05	Yes	0	0	No	-27	0.61	No	48	51.27	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr3	52438543	-	NM_004656	BAP1	0				1.06	77.34	21	4.22	No	70	1.53	Yes	0	0	No	-28	0.87	Yes	48	43.52	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr16	68791036	+	NM_004360	CDH1	0				4.71	84.17	42	5.63	Yes	36	1.42	Yes	0	0	No	-21	0.52	No	22	55.31	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr16	68845432	+	NM_004360	CDH1	0				8.05	80.58	21	8.79	Yes	73	1.6	Yes	0	0	No	-26	0.48	No	43	77.03	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr16	23618947	-	NM_024675	PALB2	0				1	0	20	5.1	No	4	0.28	No	0	0	No	-23	0.44	No	54	64.89	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	190681645	+	NM_000534	PMS1	0				7.11	79.62	44	7.2	Yes	72	0.53	No	0	0	No	-25	0.51	No	43	65.83	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	47642235	+	NM_000251	MSH2	0				2.89	72.41	20	5.98	Yes	3	1.85	Yes	0	0	No	-31	0.64	No	55	70.35	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr13	32907979	+	NM_000059	BRCA2	0				8.58	87.18	18	6.56	Yes	44	1.49	Yes	0	0	No	-17	0.6	No	23	74.01	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr15	41013592	+	NM_001164269	RAD51	0				4.16	79.07	31	5.34	No	4	0.02	No	0	0	No	-30	0.62	No	39	95.69	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr22	29113645	-	NM_001005735	CHEK2	0				6.24	82.31	74	6.48	Yes	60	1.08	Yes	0	0	No	-25	0.67	Yes	31	52.62	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68928051	+	NM_133509	RAD51B	0				5.17	82.17	33	5.18	No	54	0.02	No	0	0	No	-27	0.53	No	30	64.11	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68422804	+	NM_133509	RAD51B	0				8.04	81	25	4.82	No	32	1.36	Yes	0	0	No	-24	0.76	Yes	48	75.96	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68780441	+	NM_133509	RAD51B	0				3.05	78.8	27	4.55	No	-4	1.22	Yes	0	0	No	-29	0.91	Yes	46	41.7	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr11	94223311	-	NM_005591	MRE11	0				1.55	72.91	20	4.69	No	53	-4.89	No	0	0	No	-41	0.88	Yes	50	72.47	Yes	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr13	32968459	+	NM_000059	BRCA2	0				1.3	0	21	5	No	60	1.64	Yes	0	0	No	-20	0.73	Yes	34	70.44	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr8	90969156	-	NM_002485	NBN	0				4.2	64.51	22	5.74	Yes	74	-2.25	No	0	0	No	-21	0.82	Yes	40	66.36	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr22	29133817	-	NM_001005735	CHEK2	0				1.32	68.42	24	5.17	No	0	0.15	No	0	0	No	-23	0.95	Yes	48	55.1	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr11	108166052	+	NM_000051	ATM	0				6.27	84.59	16	5.2	No	3	0.96	Yes	0	0	No	-20	0.5	No	47	50.9	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	68667395	+	NM_133509	RAD51B	0				2.45	0	28	5.57	Yes	11	0.93	Yes	0	0	No	-27	0.74	Yes	43	31.34	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr2	190672077	+	NM_000534	PMS1	0				1.58	57.5	17	3.88	No	51	1.5	Yes	0	0	No	-24	0.56	No	37	27.8	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr2	48017872	+	NM_000179	MSH6	0				8.17	80.75	35	5.92	Yes	27	0.75	No	0	0	No	-34	0.63	No	40	47.14	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr17	59755282	-	NM_032043	BRIP1	0				4.01	75.37	21	5.13	No	39	0.46	No	0	0	No	-44	0.26	No	15	59.76	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr16	68860711	+	NM_004360	CDH1	0				1.41	0	33	7	Yes	44	1.21	Yes	0	0	No	-32	0.8	Yes	49	49.46	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68499122	+	NM_133509	RAD51B	0				0.53	70.23	13	6.08	Yes	9	0.9	Yes	0	0	No	-30	0.48	No	26	62.77	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	68590090	+	NM_133509	RAD51B	0				7.96	82.28	40	7.01	Yes	12	1.67	Yes	0	0	No	-22	0.72	Yes	46	89.82	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68697416	+	NM_133509	RAD51B	0				2.25	76.92	31	6.08	Yes	35	-3.01	No	0	0	No	-30	0.47	No	49	47.36	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	47777495	+	NM_000251	MSH2	0				1.45	79.09	29	5.56	Yes	65	-6.14	No	0	0	No	-28	0.65	No	52	38.04	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr11	108097535	+	NM_000051	ATM	0				3.37	68.95	20	3.68	No	16	1.51	Yes	0	0	No	-19	0.84	Yes	42	94.5	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68433532	+	NM_133509	RAD51B	0				4.63	79.17	19	4.99	No	24	1.17	Yes	0	0	No	-19	0.48	No	47	71.82	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr5	131956394	+	NM_005732	RAD50	0				1.24	0	35	6.24	Yes	67	1.54	Yes	0	0	No	-34	0.35	No	50	25.06	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	68305599	+	NM_133509	RAD51B	0				6.34	74.48	23	6.02	Yes	47	1.04	Yes	0	0	No	-23	0.63	No	50	39.37	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr17	59893422	-	NM_032043	BRIP1	0				1.99	81.11	27	5.5	No	41	0.22	No	0	0	No	-25	0.37	No	49	62.15	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68614897	+	NM_133509	RAD51B	0				2.82	77.78	17	5.54	No	4	0.26	No	0	0	No	-27	0.56	No	43	60.74	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr13	32939392	+	NM_000059	BRCA2	0				3.35	75.58	24	5.63	Yes	-3	0.91	Yes	0	0	No	-27	0.57	No	50	78.69	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr1	45802308	-	NM_001048171	MUTYH	0				2.19	0	21	4.9	No	75	-2.85	No	0	0	No	-20	0.94	Yes	54	56.64	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr4	84400069	-	NM_139076	FAM175A	0				8.62	84.44	12	5.39	No	72	1.15	Yes	0	0	No	-26	0.32	No	48	91.14	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr14	68433578	+	NM_133509	RAD51B	0				5.29	86.11	24	5.08	No	70	1.15	Yes	0	0	No	-24	0.46	No	40	84.96	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr4	84383894	-	NM_139076	FAM175A	0				2.3	70.61	16	7.58	Yes	72	0.97	Yes	0	0	No	-24	0.68	Yes	45	47.86	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68355703	+	NM_133509	RAD51B	0				1.58	74.27	56	7.07	Yes	24	0.61	No	0	0	No	-25	0.78	Yes	34	88	Yes	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr10	89646025	+	NM_000314	PTEN	0				6.79	77.62	17	4.8	No	38	2.29	Yes	0	0	No	-16	0.38	No	20	95.69	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr3	37061771	+	NM_000249	MLH1	0				7.47	74.59	21	5.02	No	70	1.22	Yes	26	0.83	Yes	-45	0.49	No	36	53.41	No	BPP: No, SVM: Yes, Branch: , LB: No, RNABPS: No
chr11	108173744	+	NM_000051	ATM	0				1.74	72.69	39	7.39	Yes	45	1.92	Yes	24	0.36	Yes	-38	0.74	Yes	40	47.16	No	BPP: Yes, SVM: Yes, Branch: , LB: Yes, RNABPS: No
chr17	59841490	-	NM_032043	BRIP1	0				3.17	72.79	20	5.1	No	34	1.01	Yes	0	0	No	-44	0.37	No	47	49.79	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr17	41230040	-	NM_007294	BRCA1	0				1.62	62.54	25	5.5	No	2	0.02	No	0	0	No	-27	0.63	No	56	23.91	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68897169	+	NM_133509	RAD51B	0				1.6	0	17	4.8	No	15	0.74	No	0	0	No	-44	0.66	No	43	78.69	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr16	68782598	+	NM_004360	CDH1	0				6.18	81.21	12	5.28	No	43	-3.91	No	0	0	No	-21	0.39	No	53	58.77	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr7	152369025	-	NM_005431	XRCC2	0				1.73	83.16	22	4.68	No	76	1.47	Yes	0	0	No	-21	0.65	No	50	90.23	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr16	68811463	+	NM_004360	CDH1	0				4.21	84.41	16	4.66	No	22	1.7	Yes	0	0	No	-21	0.44	No	36	86.56	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr8	90945168	-	NM_002485	NBN	0				2.41	80.93	17	4.8	No	49	-4.63	No	0	0	No	-45	0.44	No	42	84.41	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr14	69021253	+	NM_133509	RAD51B	0				5.53	82.27	30	4.28	No	25	1.63	Yes	0	0	No	-29	0.46	No	41	74.09	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr14	75508629	-	NM_001040108	MLH3	0				7.2	85.9	33	6.67	Yes	57	-1.78	No	0	0	No	-32	0.6	No	43	82.63	Yes	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr16	68803335	+	NM_004360	CDH1	0				6.54	79.72	22	5.12	No	44	1.3	Yes	0	0	No	-21	0.87	Yes	40	32.76	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68619387	+	NM_133509	RAD51B	0				1.04	83.11	27	6.29	Yes	60	1.19	Yes	0	0	No	-26	0.86	Yes	47	74.88	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr13	32914601	+	NM_000059	BRCA2	0				3.37	79.31	17	4.58	No	49	-5.02	No	0	0	No	-43	0.43	No	36	25.16	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	215627561	-	NM_000465	BARD1	0				3.33	72.41	28	5.38	No	8	0.65	No	0	0	No	-27	0.56	No	46	65.75	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68443112	+	NM_133509	RAD51B	0				2.31	80.38	22	5.8	Yes	19	1.13	Yes	0	0	No	-21	0.39	No	26	78.91	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr14	68990490	+	NM_133509	RAD51B	0				1.34	72.45	42	5.36	No	37	-0.71	No	0	0	No	-28	0.41	No	47	55.46	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	190674678	+	NM_000534	PMS1	0				5.08	72.35	24	4.99	No	66	-5.25	No	0	0	No	-23	0.73	Yes	44	83.92	Yes	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr22	29082108	-	NM_001005735	CHEK2	0				4.92	87	24	6.82	Yes	3	1.36	Yes	0	0	No	-23	0.92	Yes	55	23.17	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr16	68856993	+	NM_004360	CDH1	0				1.08	0	17	5.29	No	-4	0.4	No	0	0	No	-21	0.44	No	62	27.98	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	69100035	+	NM_133509	RAD51B	0				2.05	77.03	31	5.64	Yes	36	1.09	Yes	0	0	No	-30	0.68	Yes	51	80.84	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr2	215667907	-	NM_000465	BARD1	0				1.99	77.85	18	6.08	Yes	53	-2.02	No	0	0	No	-33	0.65	No	50	64.06	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	48020151	+	NM_000179	MSH6	0				5.72	77.93	28	5.82	Yes	9	1.39	Yes	0	0	No	-27	0.77	Yes	41	72.48	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr5	131927279	+	NM_005732	RAD50	0				0.68	61.59	47	9.39	Yes	70	0.81	Yes	0	0	No	-46	0.56	No	44	65.84	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr11	108217371	+	NM_000051	ATM	0				0.27	63.04	17	5.29	No	31	0.47	No	0	0	No	-21	0.55	No	55	43.88	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr3	37071364	+	NM_000249	MLH1	0				3.78	81.41	20	5	No	61	2.01	Yes	0	0	No	-19	0.48	No	12	64.3	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	69101053	+	NM_133509	RAD51B	0				0.4	75.68	28	5.38	No	5	0.78	Yes	0	0	No	-43	0.76	Yes	47	48.87	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr2	190693447	+	NM_000534	PMS1	0				2.62	71.73	25	7.48	Yes	76	-5.53	No	0	0	No	-31	0.56	No	53	61.07	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr3	37061198	+	NM_000249	MLH1	0				5.9	76.54	42	7.7	Yes	72	-6.39	No	0	0	No	-41	0.79	Yes	45	61.82	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr7	152349880	-	NM_005431	XRCC2	0				6.42	77.58	16	6	Yes	43	0.2	No	0	0	No	-26	0.73	Yes	49	38.4	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr2	190653195	+	NM_000534	PMS1	0				3.47	75.19	22	5.83	Yes	48	0.44	No	0	0	No	-21	0.82	Yes	46	42.75	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr17	59867403	-	NM_032043	BRIP1	0				7.55	82.75	13	4.36	No	58	-2.89	No	0	0	No	-28	0.4	No	46	67.68	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	190698011	+	NM_000534	PMS1	0				0.03	73.93	29	5.17	No	64	1.63	Yes	0	0	No	-28	0.79	Yes	30	25.31	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr17	41196046	-	NM_007294	BRCA1	0				6.96	82.69	28	5.83	Yes	56	0.97	Yes	0	0	No	-27	0.86	Yes	51	69.82	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68527747	+	NM_133509	RAD51B	0				8.15	90.22	39	6.11	Yes	10	0.85	Yes	0	0	No	-27	0.85	Yes	48	90.67	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr17	33428764	-	NM_002878	RAD51D	0				4.87	75	26	5.2	No	39	0.95	Yes	0	0	No	-26	0.52	No	42	37.35	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr5	131976679	+	NM_005732	RAD50	0				2	0	29	5.35	No	-3	0.11	No	0	0	No	-28	0.5	No	47	84.8	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr11	108205868	+	NM_000051	ATM	0				2.66	0	25	5.57	Yes	17	0.73	No	0	0	No	-24	0.71	Yes	36	78.43	Yes	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr2	47688176	+	NM_000251	MSH2	0				0.2	76.03	17	6.89	Yes	28	1.08	Yes	0	0	No	-27	0.8	Yes	24	34.58	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr4	84400860	-	NM_139076	FAM175A	0				2.95	89.22	21	5.9	Yes	64	1.26	Yes	0	0	No	-20	0.78	Yes	47	75.88	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68492525	+	NM_133509	RAD51B	0				4.59	78.45	15	5.39	No	53	1.4	Yes	0	0	No	-53	0.27	No	48	69.23	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	68699788	+	NM_133509	RAD51B	0				4.53	76.81	38	5.97	Yes	7	0.86	Yes	0	0	No	-37	0.62	No	51	82.45	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr14	69119739	+	NM_133509	RAD51B	0				3.79	76.04	20	4.53	No	53	0.96	Yes	0	0	No	-19	0.95	Yes	39	57.38	No	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr10	89624210	+	NM_000314	PTEN	0				9.08	90.84	20	4.46	No	NA	NA	NA	0	0	No	-20	0.31	No	46	82.58	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr14	68948962	+	NM_133509	RAD51B	0				4.44	70.8	28	4.67	No	-2	0.85	Yes	0	0	No	-27	0.78	Yes	45	72.79	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68309714	+	NM_133509	RAD51B	0				3.91	61.47	25	7.75	Yes	18	1.03	Yes	0	0	No	-24	0.87	Yes	40	62.08	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr2	215649988	-	NM_000465	BARD1	0				1.01	72.05	15	5.31	No	56	-4.73	No	0	0	No	-26	0.72	Yes	47	63.85	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr2	47759985	+	NM_000251	MSH2	0				3.64	91.41	24	4.93	No	34	0.84	Yes	0	0	No	-24	0.36	No	49	83.89	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr17	59832844	-	NM_032043	BRIP1	0				4.5	84.34	21	5.54	No	51	1.44	Yes	0	0	No	-24	0.44	No	50	76.6	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr11	108133069	+	NM_000051	ATM	0				1.78	70.55	52	7.31	Yes	58	1.2	Yes	0	0	No	-51	0.36	No	51	45.22	No	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	68548885	+	NM_133509	RAD51B	0				2.1	72.33	39	6.58	Yes	30	1.29	Yes	0	0	No	-33	0.54	No	28	78.87	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr15	40991838	+	NM_001164269	RAD51	0				2.56	66.39	20	5.66	Yes	69	-5.3	No	0	0	No	-25	0.8	Yes	40	52.08	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr11	108130690	+	NM_000051	ATM	0				3.62	82.79	13	4.36	No	51	0.56	No	0	0	No	-47	0.55	No	43	48.2	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68703179	+	NM_133509	RAD51B	0				0.81	0	22	4.8	No	13	0.57	No	0	0	No	-21	0.97	Yes	45	78.68	Yes	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr16	23638812	-	NM_024675	PALB2	0				3.97	84.41	50	6.61	Yes	65	0.9	Yes	0	0	No	-39	0.86	Yes	36	64.6	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68380072	+	NM_133509	RAD51B	0				0.82	71.21	56	8.28	Yes	75	1.16	Yes	0	0	No	-55	0.86	Yes	44	36.79	No	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: No
chr14	68851323	+	NM_133509	RAD51B	0				6.05	73.99	16	5.1	No	41	1.57	Yes	0	0	No	-23	0.5	No	17	67.03	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr2	190685546	+	NM_000534	PMS1	0				5.27	95.13	15	4.65	No	62	1.19	Yes	0	0	No	-26	0.36	No	49	93.57	Yes	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr17	59820737	-	NM_032043	BRIP1	0				2.33	73.11	22	5.29	No	8	1.55	Yes	0	0	No	-26	0.63	No	44	57.95	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr17	7577034	-	NM_000546	TP53	0				2.13	0	9	3.11	No	6	0.13	No	0	0	No	-36	0.54	No	52	66.72	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68360268	+	NM_133509	RAD51B	0				2.76	68.89	18	4.9	No	16	-1.9	No	0	0	No	-17	0.59	No	42	44.87	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr2	215614035	-	NM_000465	BARD1	0				4.92	81.48	23	5.91	Yes	66	-2.17	No	0	0	No	-22	0.64	No	36	72.34	Yes	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr2	48018721	+	NM_000179	MSH6	0				1.84	0	32	5.23	No	9	1.29	Yes	0	0	No	-28	0.32	No	48	50.92	No	BPP: No, SVM: Yes, Branch: No, LB: No, RNABPS: No
chr14	69058415	+	NM_133509	RAD51B	0				2.17	74.93	36	5.94	Yes	14	-1.78	No	0	0	No	-30	0.68	Yes	17	30.81	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr14	68391290	+	NM_133509	RAD51B	0				0.8	61.8	41	7.16	Yes	69	-5.25	No	0	0	No	-24	0.69	Yes	49	61.47	No	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr17	33425839	-	NM_002878	RAD51D	0				7.65	84.27	24	6.16	Yes	50	0.54	No	0	0	No	-23	0.84	Yes	44	83.96	Yes	BPP: Yes, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
chr14	69005755	+	NM_133509	RAD51B	0				4.13	82.61	26	5.75	Yes	48	0.92	Yes	0	0	No	-30	0.58	No	46	90.63	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: No, RNABPS: Yes
chr5	131897138	+	NM_005732	RAD50	0				0.07	77.82	58	8	Yes	13	1.04	Yes	0	0	No	-25	0.91	Yes	45	91.13	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr17	59940645	-	NM_032043	BRIP1	0				3.67	0	32	7.87	Yes	60	0.48	No	0	0	No	-31	0.6	No	40	91.47	Yes	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr11	108239514	+	NM_000051	ATM	0				2.25	72.06	20	4.65	No	-4	0.24	No	0	0	No	-30	0.59	No	62	61.13	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr19	1213929	+	NM_000455	STK11	0				3.74	0	35	6.93	Yes	4	0.5	No	0	0	No	-32	0.6	No	38	73.1	Yes	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr17	59935277	-	NM_032043	BRIP1	0				9.14	82.56	35	5.49	No	44	1.18	Yes	0	0	No	-24	0.81	Yes	40	81.07	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr17	59759626	-	NM_032043	BRIP1	0				4.01	75.42	22	5.19	No	42	-3.24	No	0	0	No	-53	0.55	No	47	40.38	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	69018791	+	NM_133509	RAD51B	0				9.71	90.52	23	5.74	Yes	60	0.18	No	0	0	No	-23	0.28	No	44	65.86	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr11	94210294	-	NM_005591	MRE11	0				1.66	72.29	18	5.83	Yes	70	-6.4	No	0	0	No	-25	0.49	No	52	71.94	Yes	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr14	69079884	+	NM_133509	RAD51B	0				0.09	74.68	13	4.24	No	73	0.65	No	0	0	No	-37	0.63	No	54	89.09	Yes	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: Yes
chr22	29099883	-	NM_001005735	CHEK2	0				2.27	0	40	6.7	Yes	70	1.43	Yes	0	0	No	-22	0.81	Yes	23	89.25	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr17	7575247	-	NM_000546	TP53	0				3.87	80.37	41	6.31	Yes	8	1.1	Yes	0	0	No	-40	0.67	Yes	50	89.87	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr7	105199868	+	NM_021930	RINT1	0				0.98	63.56	25	5.18	No	47	0.63	No	0	0	No	-24	0.8	Yes	43	68.68	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr14	69076165	+	NM_133509	RAD51B	0				10.42	80.55	15	5.97	Yes	-1	0.88	Yes	0	0	No	-26	0.79	Yes	48	86.28	Yes	BPP: Yes, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr14	68521615	+	NM_133509	RAD51B	0				6.4	81	25	4.76	No	1	0.65	No	0	0	No	-24	0.65	No	42	61.69	No	BPP: No, SVM: No, Branch: No, LB: No, RNABPS: No
chr14	68902852	+	NM_133509	RAD51B	0				6.85	0	20	4.95	No	17	-1.4	No	0	0	No	-20	0.84	Yes	49	51.7	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr14	68621786	+	NM_133509	RAD51B	0				2.5	60.87	17	4.75	No	53	1	Yes	0	0	No	-19	0.74	Yes	29	83.79	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr22	29138591	-	NM_001005735	CHEK2	0				7.25	76.25	19	4.79	No	57	0.96	Yes	0	0	No	-44	0.8	Yes	51	77.06	Yes	BPP: No, SVM: Yes, Branch: No, LB: Yes, RNABPS: Yes
chr11	108240465	+	NM_000051	ATM	0				0.11	64.67	23	5.71	Yes	42	-2.04	No	0	0	No	-22	0.43	No	32	51.25	No	BPP: Yes, SVM: No, Branch: No, LB: No, RNABPS: No
chr15	41025744	+	NM_001164269	RAD51	0				2.95	55.53	26	5	No	55	-2.1	No	0	0	No	-25	0.93	Yes	45	43.23	No	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: No
chr14	68868839	+	NM_133509	RAD51B	0				0.19	71.93	27	5.2	No	1	0.33	No	0	0	No	-26	0.77	Yes	47	82.74	Yes	BPP: No, SVM: No, Branch: No, LB: Yes, RNABPS: Yes
